INFO  2018-12-03 19:49:50,729 [16   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/favicon-16x16.png'. Physical path: 'N/A'
INFO  2018-12-03 19:49:50,729 [16   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 2.1452ms 200 image/png
INFO  2018-12-03 19:49:50,886 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 243.8109ms 200 application/json;charset=utf-8
INFO  2018-12-03 20:03:28,113 [54   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/AbpUserConfiguration/GetAll  
INFO  2018-12-03 20:03:28,125 [54   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 20:03:28,130 [54   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 16.4099ms 204 
INFO  2018-12-03 20:03:28,135 [52   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/AbpUserConfiguration/GetAll application/json 
INFO  2018-12-03 20:03:28,136 [52   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 20:03:28,169 [52   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpUserConfiguration", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore)
INFO  2018-12-03 20:03:28,169 [52   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 20:03:28,172 [52   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore) - Validation state: Valid
INFO  2018-12-03 20:03:28,575 [52   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.JsonResult in 403.4279ms.
INFO  2018-12-03 20:03:28,589 [52   ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2018-12-03 20:03:28,621 [52   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore) in 451.9794ms
INFO  2018-12-03 20:03:28,621 [52   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 486.404ms 200 application/json; charset=utf-8
INFO  2018-12-03 20:03:28,638 [59   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/api/services/app/Session/GetCurrentLoginInformations  
INFO  2018-12-03 20:03:28,638 [59   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 20:03:28,639 [59   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.4019ms 204 
INFO  2018-12-03 20:03:28,647 [59   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/api/services/app/Session/GetCurrentLoginInformations application/json 
INFO  2018-12-03 20:03:28,647 [59   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 20:03:28,662 [59   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetCurrentLoginInformations", controller = "Session"}. Executing action AbpLearning.Sessions.SessionAppService.GetCurrentLoginInformations (AbpLearning.Application)
INFO  2018-12-03 20:03:28,662 [59   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 20:03:28,689 [59   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method AbpLearning.Sessions.SessionAppService.GetCurrentLoginInformations (AbpLearning.Application) - Validation state: Valid
INFO  2018-12-03 20:03:28,694 [59   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method AbpLearning.Sessions.SessionAppService.GetCurrentLoginInformations (AbpLearning.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 4.4103ms.
INFO  2018-12-03 20:03:28,712 [59   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2018-12-03 20:03:28,724 [59   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action AbpLearning.Sessions.SessionAppService.GetCurrentLoginInformations (AbpLearning.Application) in 62.6241ms
INFO  2018-12-03 20:03:28,725 [59   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 78.2019ms 200 application/json; charset=utf-8
INFO  2018-12-03 20:04:00,887 [55   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/AbpUserConfiguration/GetAll  
INFO  2018-12-03 20:04:00,887 [55   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 20:04:00,887 [55   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.4933ms 204 
INFO  2018-12-03 20:04:00,898 [63   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/AbpUserConfiguration/GetAll application/json 
INFO  2018-12-03 20:04:00,899 [63   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 20:04:00,903 [63   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpUserConfiguration", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore)
INFO  2018-12-03 20:04:00,904 [63   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 20:04:00,904 [63   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore) - Validation state: Valid
INFO  2018-12-03 20:04:00,909 [63   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.JsonResult in 4.2756ms.
INFO  2018-12-03 20:04:00,913 [55   ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2018-12-03 20:04:00,913 [55   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore) in 9.9625ms
INFO  2018-12-03 20:04:00,914 [55   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 15.6721ms 200 application/json; charset=utf-8
INFO  2018-12-03 20:04:00,930 [64   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/api/services/app/Session/GetCurrentLoginInformations  
INFO  2018-12-03 20:04:00,930 [64   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 20:04:00,930 [64   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.4966ms 204 
INFO  2018-12-03 20:04:00,943 [64   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/api/services/app/Session/GetCurrentLoginInformations application/json 
INFO  2018-12-03 20:04:00,943 [64   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 20:04:00,946 [64   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetCurrentLoginInformations", controller = "Session"}. Executing action AbpLearning.Sessions.SessionAppService.GetCurrentLoginInformations (AbpLearning.Application)
INFO  2018-12-03 20:04:00,946 [64   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 20:04:00,948 [64   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method AbpLearning.Sessions.SessionAppService.GetCurrentLoginInformations (AbpLearning.Application) - Validation state: Valid
INFO  2018-12-03 20:04:00,948 [64   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method AbpLearning.Sessions.SessionAppService.GetCurrentLoginInformations (AbpLearning.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 0.3897ms.
INFO  2018-12-03 20:04:00,949 [64   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2018-12-03 20:04:00,949 [64   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action AbpLearning.Sessions.SessionAppService.GetCurrentLoginInformations (AbpLearning.Application) in 3.087ms
INFO  2018-12-03 20:04:00,949 [64   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 6.033ms 200 application/json; charset=utf-8
INFO  2018-12-03 20:04:07,048 [64   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/index.html  
INFO  2018-12-03 20:04:07,050 [64   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1.4166ms 200 text/html
INFO  2018-12-03 20:04:07,074 [64   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui.css  
INFO  2018-12-03 20:04:07,080 [55   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/ui/abp.js  
INFO  2018-12-03 20:04:07,080 [61   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui-bundle.js  
INFO  2018-12-03 20:04:07,080 [64   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/ui/abp.swagger.js  
INFO  2018-12-03 20:04:07,080 [65   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui-standalone-preset.js  
INFO  2018-12-03 20:04:07,081 [69   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger/ui/abp.swagger.js'. Physical path: 'F:\Documents\Abp Project\AbpLearning\aspnetcore\abplearning-aspnet-core\src\AbpLearning.Web.Host\wwwroot\swagger\ui\abp.swagger.js'
INFO  2018-12-03 20:04:07,081 [64   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger/ui/abp.js'. Physical path: 'F:\Documents\Abp Project\AbpLearning\aspnetcore\abplearning-aspnet-core\src\AbpLearning.Web.Host\wwwroot\swagger\ui\abp.js'
INFO  2018-12-03 20:04:07,081 [69   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1.1ms 200 application/javascript
INFO  2018-12-03 20:04:07,081 [64   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1.7265ms 200 application/javascript
INFO  2018-12-03 20:04:07,082 [63   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger-ui.css'. Physical path: 'N/A'
INFO  2018-12-03 20:04:07,082 [63   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 8.132ms 200 text/css
INFO  2018-12-03 20:04:07,092 [74   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger-ui-standalone-preset.js'. Physical path: 'N/A'
INFO  2018-12-03 20:04:07,093 [74   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 12.5536ms 200 application/javascript
INFO  2018-12-03 20:04:07,100 [55   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger-ui-bundle.js'. Physical path: 'N/A'
INFO  2018-12-03 20:04:07,100 [55   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 20.0591ms 200 application/javascript
INFO  2018-12-03 20:04:07,506 [73   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/v1/swagger.json  
INFO  2018-12-03 20:04:07,515 [73   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 9.0264ms 200 application/json;charset=utf-8
INFO  2018-12-03 20:04:07,585 [73   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/AbpUserConfiguration/GetAll  
INFO  2018-12-03 20:04:07,585 [73   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 20:04:07,585 [73   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.3426ms 204 
INFO  2018-12-03 20:04:07,616 [65   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/AbpUserConfiguration/GetAll application/json 
INFO  2018-12-03 20:04:07,617 [65   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
WARN  2018-12-03 20:04:07,619 [65   ] calization.RequestLocalizationMiddleware - AbpLocalizationHeaderRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2018-12-03 20:04:07,620 [65   ] calization.RequestLocalizationMiddleware - AbpLocalizationHeaderRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2018-12-03 20:04:07,623 [65   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpUserConfiguration", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore)
INFO  2018-12-03 20:04:07,623 [65   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 20:04:07,625 [65   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore) - Validation state: Valid
INFO  2018-12-03 20:04:07,632 [65   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.JsonResult in 7.5317ms.
INFO  2018-12-03 20:04:07,641 [65   ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2018-12-03 20:04:07,642 [65   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore) in 19.1047ms
INFO  2018-12-03 20:04:07,642 [65   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 26.0834ms 200 application/json; charset=utf-8
INFO  2018-12-03 20:04:07,667 [65   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/api/services/app/Session/GetCurrentLoginInformations  
INFO  2018-12-03 20:04:07,667 [65   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 20:04:07,667 [65   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.4558ms 204 
INFO  2018-12-03 20:04:07,678 [65   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/api/services/app/Session/GetCurrentLoginInformations application/json 
